Temporada,Minutos,Rebotes,Assistencias,Bloqueios,Desarmes,Faltas,Tunovers,Pontos,FG_Tentativas,FG_Acertos,3PT_Tentativas,3PT_Acertos,FT_Tentativas,FT_Acertos,Placar_Denver,Placar_Adversario,Dia_semana,Mes,%FG,%3PT,%FT,ATL,BKN,BOS,CHA,CHI,CLE,DAL,DET,GS,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NO,NY,OKC,ORL,PHI,PHX,POR,SA,SAC,TOR,UTAH,WSH,casa,fora,D,V,Leste,Oeste
2017.0,15.0,1.0,2.0,0.0,0.0,3.0,5.0,11.0,9.0,5.0,2.0,1.0,0.0,0.0,97.0,121.0,6.0,2.0,0.56,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,32.0,12.0,11.0,0.0,1.0,0.0,2.0,20.0,15.0,8.0,4.0,2.0,2.0,2.0,121.0,117.0,5.0,2.0,0.53,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,36.0,14.0,8.0,2.0,1.0,2.0,3.0,29.0,21.0,12.0,2.0,0.0,6.0,5.0,127.0,120.0,4.0,1.0,0.57,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,35.0,11.0,6.0,3.0,2.0,3.0,4.0,23.0,15.0,9.0,4.0,0.0,5.0,5.0,103.0,93.0,2.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,27.0,9.0,4.0,2.0,2.0,5.0,4.0,18.0,15.0,8.0,3.0,0.0,2.0,2.0,108.0,111.0,0.0,1.0,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,21.0,10.0,3.0,0.0,0.0,3.0,3.0,19.0,11.0,8.0,3.0,2.0,1.0,1.0,123.0,98.0,6.0,1.0,0.73,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,38.0,12.0,4.0,2.0,0.0,2.0,3.0,35.0,22.0,14.0,4.0,2.0,5.0,5.0,104.0,118.0,4.0,1.0,0.64,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,34.0,15.0,1.0,3.0,0.0,3.0,2.0,29.0,22.0,12.0,5.0,1.0,6.0,4.0,127.0,121.0,2.0,1.0,0.55,0.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,36.0,11.0,5.0,1.0,3.0,2.0,2.0,30.0,19.0,13.0,2.0,1.0,5.0,3.0,125.0,112.0,0.0,1.0,0.68,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,30.0,10.0,8.0,1.0,1.0,1.0,3.0,22.0,11.0,7.0,3.0,2.0,6.0,6.0,140.0,112.0,3.0,1.0,0.64,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,27.0,11.0,5.0,0.0,1.0,2.0,3.0,19.0,10.0,8.0,0.0,0.0,4.0,3.0,99.0,127.0,4.0,1.0,0.8,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,28.0,6.0,5.0,1.0,1.0,3.0,1.0,18.0,11.0,7.0,2.0,1.0,3.0,3.0,113.0,120.0,2.0,1.0,0.64,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,25.0,13.0,5.0,0.0,1.0,2.0,2.0,21.0,17.0,8.0,2.0,1.0,4.0,4.0,119.0,127.0,1.0,1.0,0.47,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,22.0,7.0,4.0,0.0,0.0,5.0,2.0,25.0,13.0,9.0,0.0,0.0,9.0,7.0,122.0,124.0,5.0,12.0,0.69,,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2017.0,34.0,8.0,11.0,1.0,0.0,3.0,2.0,16.0,12.0,6.0,2.0,0.0,5.0,4.0,105.0,103.0,3.0,12.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,32.0,10.0,4.0,0.0,3.0,4.0,2.0,24.0,16.0,11.0,3.0,2.0,1.0,0.0,106.0,102.0,1.0,12.0,0.69,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,19.0,7.0,6.0,3.0,0.0,6.0,5.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,108.0,109.0,5.0,12.0,0.75,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2017.0,21.0,6.0,1.0,0.0,0.0,3.0,2.0,9.0,7.0,4.0,2.0,0.0,2.0,1.0,102.0,119.0,2.0,12.0,0.57,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,38.0,17.0,9.0,0.0,1.0,1.0,3.0,27.0,17.0,13.0,1.0,1.0,0.0,0.0,117.0,107.0,1.0,12.0,0.76,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,20.0,9.0,5.0,0.0,0.0,5.0,1.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,127.0,114.0,6.0,12.0,0.62,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,19.0,4.0,5.0,0.0,0.0,5.0,1.0,13.0,6.0,5.0,1.0,1.0,3.0,2.0,132.0,120.0,4.0,12.0,0.83,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,26.0,11.0,4.0,1.0,1.0,1.0,1.0,27.0,12.0,10.0,0.0,0.0,7.0,7.0,92.0,112.0,1.0,12.0,0.83,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,26.0,6.0,6.0,2.0,1.0,3.0,1.0,14.0,11.0,6.0,3.0,0.0,2.0,2.0,121.0,113.0,6.0,12.0,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2017.0,28.0,11.0,1.0,1.0,0.0,1.0,4.0,17.0,10.0,6.0,0.0,0.0,7.0,5.0,85.0,92.0,4.0,12.0,0.6,,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,21.0,10.0,3.0,1.0,0.0,3.0,1.0,14.0,7.0,5.0,0.0,0.0,4.0,4.0,111.0,116.0,3.0,12.0,0.71,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,24.0,14.0,3.0,0.0,1.0,3.0,1.0,17.0,11.0,7.0,0.0,0.0,4.0,3.0,98.0,106.0,3.0,12.0,0.64,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2017.0,31.0,11.0,3.0,1.0,0.0,2.0,1.0,13.0,8.0,3.0,2.0,1.0,6.0,6.0,120.0,114.0,6.0,11.0,0.38,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,29.0,6.0,5.0,2.0,0.0,5.0,3.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,129.0,132.0,5.0,11.0,0.43,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,23.0,5.0,6.0,0.0,0.0,4.0,0.0,9.0,6.0,4.0,0.0,0.0,2.0,1.0,83.0,108.0,3.0,11.0,0.67,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,18.0,8.0,3.0,1.0,1.0,1.0,0.0,8.0,5.0,3.0,0.0,0.0,2.0,2.0,110.0,107.0,2.0,11.0,0.6,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2017.0,21.0,6.0,4.0,1.0,0.0,3.0,0.0,12.0,8.0,5.0,1.0,1.0,2.0,1.0,105.0,91.0,0.0,11.0,0.62,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,27.0,12.0,4.0,2.0,0.0,3.0,3.0,8.0,8.0,4.0,2.0,0.0,0.0,0.0,111.0,113.0,5.0,11.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2017.0,19.0,2.0,2.0,0.0,0.0,3.0,1.0,10.0,4.0,3.0,0.0,0.0,5.0,4.0,120.0,104.0,3.0,11.0,0.75,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2017.0,26.0,5.0,3.0,1.0,1.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,105.0,112.0,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,20.0,3.0,1.0,0.0,1.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,2.0,2.0,95.0,106.0,6.0,11.0,0.29,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2017.0,18.0,3.0,2.0,0.0,1.0,3.0,0.0,4.0,5.0,1.0,3.0,0.0,2.0,2.0,101.0,125.0,4.0,11.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,28.0,5.0,2.0,0.0,2.0,4.0,0.0,12.0,10.0,4.0,3.0,1.0,4.0,3.0,107.0,108.0,2.0,11.0,0.4,0.33,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2017.0,22.0,5.0,2.0,1.0,1.0,2.0,1.0,9.0,5.0,4.0,1.0,0.0,1.0,1.0,123.0,107.0,0.0,11.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2017.0,23.0,6.0,0.0,1.0,1.0,3.0,1.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,86.0,103.0,5.0,11.0,0.33,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,14.0,3.0,5.0,0.0,0.0,3.0,1.0,8.0,3.0,3.0,0.0,0.0,4.0,2.0,102.0,99.0,4.0,11.0,1.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017.0,22.0,4.0,1.0,0.0,0.0,4.0,4.0,12.0,9.0,6.0,1.0,0.0,0.0,0.0,102.0,105.0,0.0,10.0,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2017.0,34.0,17.0,2.0,1.0,4.0,5.0,1.0,23.0,20.0,10.0,5.0,1.0,3.0,2.0,113.0,115.0,6.0,10.0,0.5,0.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2017.0,21.0,7.0,2.0,0.0,0.0,4.0,4.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,107.0,102.0,3.0,10.0,0.4,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2018.0,46.0,10.0,3.0,0.0,1.0,4.0,3.0,35.0,25.0,14.0,7.0,4.0,4.0,3.0,106.0,112.0,3.0,4.0,0.56,0.57,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2018.0,38.0,20.0,11.0,1.0,2.0,2.0,2.0,15.0,14.0,5.0,4.0,1.0,4.0,4.0,88.0,82.0,1.0,4.0,0.36,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2018.0,34.0,11.0,11.0,1.0,2.0,2.0,2.0,23.0,14.0,9.0,2.0,1.0,5.0,4.0,134.0,115.0,5.0,4.0,0.64,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2018.0,36.0,14.0,9.0,1.0,1.0,5.0,2.0,16.0,20.0,6.0,6.0,1.0,3.0,3.0,100.0,96.0,4.0,4.0,0.3,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2018.0,38.0,6.0,7.0,1.0,4.0,3.0,4.0,30.0,17.0,11.0,6.0,4.0,6.0,4.0,107.0,104.0,2.0,4.0,0.65,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018.0,44.0,13.0,5.0,3.0,0.0,4.0,4.0,35.0,24.0,14.0,5.0,2.0,5.0,5.0,128.0,125.0,0.0,4.0,0.58,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018.0,41.0,16.0,6.0,2.0,1.0,3.0,4.0,23.0,22.0,11.0,6.0,1.0,0.0,0.0,126.0,125.0,5.0,3.0,0.5,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2018.0,40.0,16.0,8.0,1.0,2.0,2.0,3.0,29.0,21.0,11.0,7.0,3.0,4.0,4.0,110.0,114.0,1.0,3.0,0.52,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2018.0,31.0,7.0,4.0,1.0,1.0,4.0,2.0,14.0,14.0,4.0,2.0,1.0,6.0,5.0,104.0,123.0,0.0,3.0,0.29,0.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2018.0,37.0,8.0,5.0,1.0,0.0,2.0,2.0,25.0,21.0,10.0,6.0,3.0,2.0,2.0,108.0,100.0,4.0,3.0,0.48,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2018.0,24.0,7.0,5.0,0.0,0.0,1.0,1.0,21.0,11.0,9.0,2.0,2.0,1.0,1.0,135.0,102.0,3.0,3.0,0.82,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2018.0,47.0,15.0,3.0,0.0,1.0,5.0,5.0,34.0,22.0,12.0,5.0,4.0,6.0,6.0,141.0,149.0,0.0,3.0,0.55,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2018.0,35.0,13.0,2.0,2.0,3.0,3.0,1.0,17.0,15.0,5.0,4.0,1.0,8.0,6.0,94.0,101.0,6.0,3.0,0.33,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2018.0,38.0,12.0,10.0,3.0,3.0,5.0,2.0,23.0,15.0,8.0,5.0,2.0,6.0,5.0,120.0,113.0,4.0,3.0,0.53,0.4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2018.0,27.0,9.0,5.0,0.0,1.0,3.0,4.0,15.0,8.0,5.0,5.0,2.0,3.0,3.0,103.0,112.0,2.0,3.0,0.62,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2018.0,30.0,11.0,10.0,1.0,2.0,1.0,2.0,20.0,10.0,8.0,4.0,4.0,0.0,0.0,130.0,104.0,6.0,3.0,0.8,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2018.0,33.0,6.0,6.0,0.0,2.0,2.0,3.0,21.0,14.0,8.0,3.0,1.0,4.0,4.0,125.0,116.0,5.0,3.0,0.57,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
